Time,*gc_ldsq_t0/SQ_CAC_sig0_active,*gc_ldsq_t0/SQ_CAC_sig1_active,*gc_ldsq_t0/SQ_CAC_sig2_active,*gc_ldsq_t0/SQ_CAC_sig3_active,*gc_ldsq_t0/SQ_CAC_sig4_active,*gc_ldsq_t0/SQ_CAC_sig5_active,*gc_ldsq_t0/SQ_CAC_sig6_active,*gc_ldsq_t0/SQ_CAC_sig7_active,*gc_ldsq_t0/SQ_CAC_sig8_active,gc_sp_t
25438210,0,0,0,0,0,0,0,0,0,1.1359
25438279,0,0,0,0,0,0,0,0,0,1.1579
25438348,0,0,0,0,0,0,0,0,0,0.9099
25438417,0,0,0,0,0,0,0,0,0,0.8841
25438486,0,0,0,0,0,0,0,0,0,0.8334
25438555,0,0,0,0,0,0,0,0,0,0.7696
25438624,0,0,0,0,0,0,0,0,0,0.5368
25438693,0,0,0,0,0,0,0,0,0,0.4728
25438762,0,0,0,0,0,0,0,0,0,0.2958
25438831,0,0,0,0,0,0,0,0,0,0.2548
25438900,0,0,0,0,0,0,0,0,0,0.1646
25438969,0,0,0,0,0,0,0,0,0,0.18081
25439038,0,0,0,0,0,0,0,0,0,0.10351
25439107,0,0,0,0,0,0,0,0,0,0.08873
25439176,0,0,0,0,0,0,0,0,0,0.08834
25439245,0,0,0,0,0,0,0,0,0,0.08805
25439314,0,0,0,0,0,0,0,0,0,0.08862
25439383,0,0,0,0,0,0,0,0,0,0.08914
25439452,0,0,0,0,0,0,0,0,0,0.06986
25439521,0,0,0,0,0,0,0,0,0,0.05968
25439590,0,0,0,0,0,0,0,0,0,0.06011
25439659,0,0,0,0,0,0,0,0,0,0.06025
25439728,0,0,0,0,0,0,0,0,0,0.05984
25439797,0,0,0,0,0,0,0,0,0,0.03896
25439866,0,0,0,0,0,0,0,0,0,0.05995
25439935,0,0,0,0,0,0,0,0,0,0.06032
25440004,0,0,0,0,0,0,0,0,0,0.05974
25440073,0,0,0,0,0,0,0,0,0,0.05979
25440142,0,0,0,0,0,0,0,0,0,0.05994
25440211,0,0,0,0,0,0,0,0,0,0.06029
25440280,0,0,0,0,0,0,0,0,0,0.05973
25440349,0,0,0,0,0,0,0,0,0,0.05979
25440418,0,0,0,0,0,0,0,0,0,0.05993
25440487,0,0,0,0,0,0,0,0,0,0.06029
25440556,0,0,0,0,0,0,0,0,0,0.05973
25440625,0,0,0,0,0,0,0,0,0,0.05978
25440694,0,0,0,0,0,0,0,0,0,0.05992
25440763,0,0,0,0,0,0,0,0,0,0.06027
25440832,0,0,0,0,0,0,0,0,0,0.05973
25440901,0,0,0,0,0,0,0,0,0,0.05977
25440970,0,0,0,0,0,0,0,0,0,0.05991
25441039,0,0,0,0,0,0,0,0,0,0.06028
25441108,0,0,0,0,0,0,0,0,0,0.05972
25441177,0,0,0,0,0,0,0,0,0,0.05978
25441246,0,0,0,0,0,0,0,0,0,0.05992
25441315,0,0,0,0,0,0,0,0,0,0.0603
25441384,0,0,0,0,0,0,0,0,0,0.05973
25441453,0,0,0,0,0,0,0,0,0,0.05977
25441522,0,0,0,0,0,0,0,0,0,0.05993
25441591,0,0,0,0,0,0,0,0,0,0.0603
25441660,0,0,0,0,0,0,0,0,0,0.05974
25441729,0,0,0,0,0,0,0,0,0,0.05977
25441798,0,0,0,0,0,0,0,0,0,0.0599
25441867,0,0,0,0,0,0,0,0,0,0.06029
25441936,0,0,0,0,0,0,0,0,0,0.05974
25442005,0,0,0,0,0,0,0,0,0,0.05977
25442074,0,0,0,0,0,0,0,0,0,0.0599
25442143,0,0,0,0,0,0,0,0,0,0.06027
25442212,0,0,0,0,0,0,0,0,0,0.05973
25442281,0,0,0,0,0,0,0,0,0,0.05977
25442350,0,0,0,0,0,0,0,0,0,0.0599
25442419,0,0,0,0,0,0,0,0,0,0.06027
25442488,0,0,0,0,0,0,0,0,0,0.05972
25442557,0,0,0,0,0,0,0,0,0,0.05977
25442626,0,0,0,0,0,0,0,0,0,0.0599
25442695,0,0,0,0,0,0,0,0,0,0.06027
25442764,0,0,0,0,0,0,0,0,0,0.05973
25442833,0,0,0,0,0,0,0,0,0,0.05977
25442902,0,0,0,0,0,0,0,0,0,0.0599
25442971,0,0,0,0,0,0,0,0,0,0.06028
25443040,0,0,0,0,0,0,0,0,0,0.05973
25443109,0,0,0,0,0,0,0,0,0,0.05976
25443178,0,0,0,0,0,0,0,0,0,0.05989
25443247,0,0,0,0,0,0,0,0,0,0.020859
25443316,0,0,0,0,0,0,0,0,0,0.06017
25443385,0,0,0,0,0,0,0,0,0,0.05983
25443454,0,0,0,0,0,0,0,0,0,0.05961
25443523,0,0,0,0,0,0,0,0,0,0.06003
25443592,0,0,0,0,0,0,0,0,0,0.06018
25443661,0,0,0,0,0,0,0,0,0,0.05983
25443730,0,0,0,0,0,0,0,0,0,0.05961
25443799,0,0,0,0,0,0,0,0,0,0.06004
25443868,0,0,0,0,0,0,0,0,0,0.06018
25443937,0,0,0,0,0,0,0,0,0,0.05983
25444006,0,0,0,0,0,0,0,0,0,0.05961
25444075,0,0,0,0,0,0,0,0,0,0.06003
25444144,0,0,0,0,0,0,0,0,0,0.06018
25444213,0,0,0,0,0,0,0,0,0,0.05981
25444282,0,0,0,0,0,0,0,0,0,0.05961
25444351,0,0,0,0,0,0,0,0,0,0.06004
25444420,0,0,0,0,0,0,0,0,0,0.06018
25444489,0,0,0,0,0,0,0,0,0,0.05983
25444558,0,0,0,0,0,0,0,0,0,0.0596
25444627,0,0,0,0,0,0,0,0,0,0.06003
25444696,0,0,0,0,0,0,0,0,0,0.06018
25444765,0,0,0,0,0,0,0,0,0,0.05982
25444834,0,0,0,0,0,0,0,0,0,0.05961
25444903,0,0,0,0,0,0,0,0,0,0.06003
25444972,0,0,0,0,0,0,0,0,0,0.06016
25445041,0,0,0,0,0,0,0,0,0,0.05983
25445110,0,0,0,0,0,0,0,0,0,0.05961
25445179,0,0,0,0,0,0,0,0,0,0.06004
25445248,0,0,0,0,0,0,0,0,0,0.06017
25445317,0,0,0,0,0,0,0,0,0,0.05983
25445386,0,0,0,0,0,0,0,0,0,0.05961
25445455,0,0,0,0,0,0,0,0,0,0.06003
25445524,0,0,0,0,0,0,0,0,0,0.06017
25445593,0,0,0,0,0,0,0,0,0,0.05983
25445662,0,0,0,0,0,0,0,0,0,0.0596
25445731,0,0,0,0,0,0,0,0,0,0.06002
25445800,0,0,0,0,0,0,0,0,0,0.06017
25445869,0,0,0,0,0,0,0,0,0,0.05982
25445938,0,0,0,0,0,0,0,0,0,0.05962
25446007,0,0,0,0,0,0,0,0,0,0.06002
25446076,0,0,0,0,0,0,0,0,0,0.06016
25446145,0,0,0,0,0,0,0,0,0,0.03895
25446214,0,0,0,0,0,0,0,0,0,0.05974
25446283,0,0,0,0,0,0,0,0,0,0.05989
25446352,0,0,0,0,0,0,0,0,0,0.06026
25446421,0,0,0,0,0,0,0,0,0,0.05973
25446490,0,0,0,0,0,0,0,0,0,0.05976
25446559,0,0,0,0,0,0,0,0,0,0.0599
25446628,0,0,0,0,0,0,0,0,0,0.06026
25446697,0,0,0,0,0,0,0,0,0,0.05973
25446766,0,0,0,0,0,0,0,0,0,0.05977
25446835,0,0,0,0,0,0,0,0,0,0.05989
25446904,0,0,0,0,0,0,0,0,0,0.06027
25446973,0,0,0,0,0,0,0,0,0,0.05973
25447042,0,0,0,0,0,0,0,0,0,0.05976
25447111,0,0,0,0,0,0,0,0,0,0.05991
25447180,0,0,0,0,0,0,0,0,0,0.06027
25447249,0,0,0,0,0,0,0,0,0,0.05974
25447318,0,0,0,0,0,0,0,0,0,0.05974
25447387,0,0,0,0,0,0,0,0,0,0.05989
25447456,0,0,0,0,0,0,0,0,0,0.06027
25447525,0,0,0,0,0,0,0,0,0,0.05974
25447594,0,0,0,0,0,0,0,0,0,0.05974
25447663,0,0,0,0,0,0,0,0,0,0.0599
25447732,0,0,0,0,0,0,0,0,0,0.06026
25447801,0,0,0,0,0,0,0,0,0,0.05974
25447870,0,0,0,0,0,0,0,0,0,0.05976
25447939,0,0,0,0,0,0,0,0,0,0.0599
25448008,0,0,0,0,0,0,0,0,0,0.06025
25448077,0,0,0,0,0,0,0,0,0,0.05974
25448146,0,0,0,0,0,0,0,0,0,0.05976
25448215,0,0,0,0,0,0,0,0,0,0.0599
25448284,0,0,0,0,0,0,0,0,0,0.06025
25448353,0,0,0,0,0,0,0,0,0,0.05973
25448422,0,0,0,0,0,0,0,0,0,0.05976
25448491,0,0,0,0,0,0,0,0,0,0.05991
25448560,0,0,0,0,0,0,0,0,0,0.06026
25448629,0,0,0,0,0,0,0,0,0,0.05973
25448698,0,0,0,0,0,0,0,0,0,0.05977
25448767,0,0,0,0,0,0,0,0,0,0.05991
25448836,0,0,0,0,0,0,0,0,0,0.06026
25448905,0,0,0,0,0,0,0,0,0,0.05973
25448974,0,0,0,0,0,0,0,0,0,0.05977
25449043,0,0,0,0,0,0,0,0,0,0.05991
25449112,0,0,0,0,0,0,0,0,0,0.06026
25449181,0,0,0,0,0,0,0,0,0,0.05972
25449250,0,0,0,0,0,0,0,0,0,0.05976
25449319,0,0,0,0,0,0,0,0,0,0.05991
25449388,0,0,0,0,0,0,0,0,0,0.06026
25449457,0,0,0,0,0,0,0,0,0,0.05973
25449526,0,0,0,0,0,0,0,0,0,0.05976
25449595,0,0,0,0,0,0,0,0,0,0.020723
25449664,0,0,0,0,0,0,0,0,0,0.06004
25449733,0,0,0,0,0,0,0,0,0,0.06018
25449802,0,0,0,0,0,0,0,0,0,0.05981
25449871,0,0,0,0,0,0,0,0,0,0.05964
25449940,0,0,0,0,0,0,0,0,0,0.06002
25450009,0,0,0,0,0,0,0,0,0,0.06018
25450078,0,0,0,0,0,0,0,0,0,0.05981
25450147,0,0,0,0,0,0,0,0,0,0.05964
25450216,0,0,0,0,0,0,0,0,0,0.06005
25450285,0,0,0,0,0,0,0,0,0,0.06019
25450354,0,0,0,0,0,0,0,0,0,0.05982
25450423,0,0,0,0,0,0,0,0,0,0.05964
25450492,0,0,0,0,0,0,0,0,0,0.06004
25450561,0,0,0,0,0,0,0,0,0,0.06019
25450630,0,0,0,0,0,0,0,0,0,0.05981
25450699,0,0,0,0,0,0,0,0,0,0.05964
25450768,0,0,0,0,0,0,0,0,0,0.06004
25450837,0,0,0,0,0,0,0,0,0,0.06018
25450906,0,0,0,0,0,0,0,0,0,0.05982
25450975,0,0,0,0,0,0,0,0,0,0.05964
25451044,0,0,0,0,0,0,0,0,0,0.06004
25451113,0,0,0,0,0,0,0,0,0,0.06018
25451182,0,0,0,0,0,0,0,0,0,0.05982
25451251,0,0,0,0,0,0,0,0,0,0.05966
25451320,0,0,0,0,0,0,0,0,0,0.06005
25451389,0,0,0,0,0,0,0,0,0,0.06019
25451458,0,0,0,0,0,0,0,0,0,0.05983
25451527,0,0,0,0,0,0,0,0,0,0.05965
25451596,0,0,0,0,0,0,0,0,0,0.06005
25451665,0,0,0,0,0,0,0,0,0,0.0602
25451734,0,0,0,0,0,0,0,0,0,0.05982
25451803,0,0,0,0,0,0,0,0,0,0.05965
25451872,0,0,0,0,0,0,0,0,0,0.06006
25451941,0,0,0,0,0,0,0,0,0,0.0602
25452010,0,0,0,0,0,0,0,0,0,0.05981
25452079,0,0,0,0,0,0,0,0,0,0.05966
25452148,0,0,0,0,0,0,0,0,0,0.06006
25452217,0,0,0,0,0,0,0,0,0,0.0602
25452286,0,0,0,0,0,0,0,0,0,0.05981
25452355,0,0,0,0,0,0,0,0,0,0.05965
25452424,0,0,0,0,0,0,0,0,0,0.06006
25452493,0,0,0,0,0,0,0,0,0,0.03943
25452562,0,0,0,0,0,0,0,0,0,0.05973
25452631,0,0,0,0,0,0,0,0,0,0.05979
25452700,0,0,0,0,0,0,0,0,0,0.05992
25452769,0,0,0,0,0,0,0,0,0,0.0603
25452838,0,0,0,0,0,0,0,0,0,0.05973
25452907,0,0,0,0,0,0,0,0,0,0.05979
25452976,0,0,0,0,0,0,0,0,0,0.05991
25453045,0,0,0,0,0,0,0,0,0,0.0603
25453114,0,0,0,0,0,0,0,0,0,0.05973
25453183,0,0,0,0,0,0,0,0,0,0.05979
25453252,0,0,0,0,0,0,0,0,0,0.05991
25453321,0,0,0,0,0,0,0,0,0,0.0603
25453390,0,0,0,0,0,0,0,0,0,0.05973
25453459,0,0,0,0,0,0,0,0,0,0.05979
25453528,0,0,0,0,0,0,0,0,0,0.05991
25453597,0,0,0,0,0,0,0,0,0,0.06029
25453666,0,0,0,0,0,0,0,0,0,0.05973
25453735,0,0,0,0,0,0,0,0,0,0.05979
25453804,0,0,0,0,0,0,0,0,0,0.0599
25453873,0,0,0,0,0,0,0,0,0,0.06029
25453942,0,0,0,0,0,0,0,0,0,0.05973
25454011,0,0,0,0,0,0,0,0,0,0.05979
25454080,0,0,0,0,0,0,0,0,0,0.0599
25454149,0,0,0,0,0,0,0,0,0,0.0603
25454218,0,0,0,0,0,0,0,0,0,0.05974
25454287,0,0,0,0,0,0,0,0,0,0.05978
25454356,0,0,0,0,0,0,0,0,0,0.05991
25454425,0,0,0,0,0,0,0,0,0,0.0603
25454494,0,0,0,0,0,0,0,0,0,0.05972
25454563,0,0,0,0,0,0,1,0,1,0.05977
25454632,0,0,0,0,0,0,1,0,1,0.05991
25454701,0,0,0,0,0,0,1,0,1,0.0603
25454770,0,0,0,0,0,0,1,0,1,0.05973
25454839,0,0,0,0,0,0,1,0,1,0.05976
25454908,0,0,0,0,0,0,1,0,1,0.05992
25454977,0,0,0,0,0,0,1,0,1,0.0603
25455046,0,0,0,0,0,0,1,0,1,0.05973
25455115,0,0,0,0,0,0,1,0,1,0.05976
25455184,0,0,0,0,0,0,1,0,1,0.0599
25455253,0,0,0,0,0,0,1,0,1,0.0603
25455322,0,0,0,0,0,0,1,0,1,0.05973
25455391,0,0,0,0,0,0,1,0,1,0.05975
25455460,0,0,0,0,0,0,1,0,1,0.0599
25455529,0,0,0,0,0,0,1,0,1,0.0603
25455598,0,0,0,0,0,0,1,0,1,0.05973
25455667,0,0,0,0,0,0,1,0,1,0.05976
25455736,0,0,0,0,0,0,1,0,1,0.05989
25455805,0,0,0,0,0,0,1,0,1,0.0603
25455874,0,0,0,0,0,0,1,0,1,0.05971
25455943,0,0,0,0,0,0,1,0,1,0.05976
25456012,0,0,0,0,0,0,1,1,1,0.020713
25456081,0,0,0,0,0,0,1,0,1,0.06003
25456150,0,0,0,0,0,0,1,0,1,0.0602
25456219,0,0,0,0,0,0,1,1,1,0.05981
25456288,0,0,0,0,0,0,1,0,1,0.05964
25456357,0,0,0,0,0,0,1,1,1,0.06004
25456426,0,0,0,0,0,0,1,0,1,0.06021
25456495,0,0,0,0,0,0,1,1,1,0.0598
25456564,0,0,0,0,0,0,1,1,1,0.05962
25456633,0,0,0,0,0,0,1,1,1,0.06004
25456702,0,0,0,0,0,0,1,1,1,0.06021
25456771,0,0,0,0,0,0,1,1,1,0.0598
25456840,0,0,0,0,0,0,1,1,1,0.05963
25456909,0,0,0,0,0,0,1,1,1,0.06004
25456978,0,0,0,0,1,0,1,1,1,0.06021
25457047,1,1,0,0,0,0,1,1,1,0.0598
25457116,0,0,0,0,0,0,1,1,1,0.05964
25457185,0,0,0,0,0,0,1,1,1,0.06005
25457254,0,0,0,0,0,0,1,1,1,0.06021
25457323,1,1,0,0,0,0,1,1,1,0.06019
25457392,1,1,0,0,1,0,1,1,1,0.06124
25457461,0,0,0,0,0,0,1,1,1,0.07643
25457530,0,0,0,0,0,0,1,1,1,0.09315
25457599,0,0,0,0,0,0,1,1,1,0.11659
25457668,1,1,0,0,1,0,1,1,1,0.11842
25457737,1,1,0,0,0,0,1,0,1,0.11963
25457806,1,1,0,0,0,0,1,1,1,0.13541
25457875,0,0,0,0,0,0,1,1,1,0.17317
25457944,0,0,0,0,1,0,1,0,1,0.24819
25458013,1,1,0,0,0,0,1,1,1,0.24411
25458082,1,1,0,0,0,0,1,0,1,0.2543
25458151,0,0,0,0,0,0,1,1,1,0.2602
25458220,0,0,0,0,0,0,1,0,1,0.2932
25458289,0,0,0,0,1,0,1,1,1,0.3385
25458358,0,0,0,0,0,0,1,0,1,0.372
25458427,0,0,0,0,0,1,1,0,1,0.3521
25458496,0,0,0,0,0,0,1,0,1,0.33977
25458565,0,0,0,0,1,0,1,0,1,0.35155
25458634,0,0,0,0,0,0,1,0,1,0.4296
25458703,0,0,0,0,0,0,1,0,1,0.4436
25458772,0,0,0,0,0,1,1,0,1,0.5146
25458841,0,0,0,0,1,0,1,0,1,0.5552
25458910,0,0,0,0,0,0,1,0,1,0.5798
25458979,0,0,0,0,0,1,1,0,1,0.4702
25459048,0,0,0,0,0,0,1,0,1,0.6662
25459117,0,0,0,0,1,0,1,0,1,0.671
25459186,0,0,0,0,0,0,1,0,1,0.75
25459255,0,0,0,0,0,1,1,0,1,0.7737
25459324,0,0,0,0,0,0,1,0,1,0.8609
25459393,0,0,0,0,1,0,1,0,1,0.846
25459462,0,0,0,0,0,1,1,0,1,1.1025
25459531,0,0,0,0,0,0,1,0,1,1.1317
25459600,0,0,0,0,0,0,1,0,1,1.2786
25459669,0,0,0,0,1,1,1,0,1,1.3578
25459738,0,0,0,0,0,0,1,0,1,1.5795
25459807,0,0,0,0,0,0,1,0,1,1.4842
25459876,0,0,0,0,0,0,1,0,1,1.5983
25459945,0,0,0,0,1,1,1,0,1,1.6182
25460014,0,0,0,0,0,0,1,0,1,1.7527
25460083,0,0,0,0,0,0,1,0,1,1.5861
25460152,0,0,0,0,0,1,1,0,1,1.7045
25460221,0,0,0,0,1,0,1,0,1,1.6827
25460290,0,0,0,0,0,0,1,0,1,1.8022
25460359,0,0,0,0,0,0,1,0,1,1.5772
25460428,0,0,0,0,0,1,1,1,1,1.6805
25460497,0,0,0,0,1,0,1,0,1,1.637
25460566,0,0,0,0,0,0,1,0,1,1.8064
25460635,0,0,0,0,0,0,1,1,1,1.6063
25460704,0,0,0,0,0,1,1,0,1,1.7213
25460773,0,0,0,0,1,0,1,1,1,1.6644
25460842,0,0,0,0,0,0,1,0,1,1.8181
25460911,0,0,0,0,0,0,1,1,1,1.6165
25460980,0,0,0,0,0,1,1,1,1,1.7256
25461049,0,0,0,0,1,0,1,1,1,1.6823
25461118,0,0,0,0,0,0,1,1,1,1.7935
25461187,0,0,0,0,0,0,1,1,1,1.54
25461256,0,0,0,0,1,1,1,1,1,1.6354
25461325,0,0,0,0,0,0,1,1,1,1.569
25461394,0,0,0,0,0,0,1,1,1,1.7342
25461463,1,1,0,0,1,0,1,1,1,1.5037
25461532,0,0,0,0,0,1,1,1,1,1.6221
25461601,0,0,0,0,0,0,1,1,1,1.5616
25461670,0,0,0,0,1,0,1,1,1,1.7386
25461739,1,1,0,0,0,0,1,1,1,1.53
25461808,1,1,0,0,1,1,1,1,1,1.6554
25461877,0,0,0,0,0,0,1,1,1,1.5827
25461946,0,0,0,0,0,0,1,1,1,1.7195
25462015,0,0,0,0,1,0,1,1,1,1.4829
25462084,1,1,0,0,0,1,1,1,1,1.6341
25462153,1,1,0,0,1,0,1,0,1,1.5967
25462222,1,1,0,0,0,0,1,1,1,1.7504
25462291,0,0,0,0,0,0,1,1,1,1.5572
25462360,0,0,0,0,1,1,1,0,1,1.6676
25462429,1,1,0,0,0,0,1,1,1,0.18942
25462498,1,1,0,0,0,0,1,0,1,1.6745
25462567,0,0,0,0,1,0,1,1,1,1.7978
25462636,0,0,0,0,0,1,1,0,1,1.642
25462705,0,0,0,0,0,0,1,1,1,1.7221
25462774,0,0,0,0,1,0,1,0,1,1.7137
25462843,0,0,0,0,0,0,1,0,1,1.8499
25462912,0,0,0,0,0,1,1,0,1,1.6547
25462981,0,0,0,0,1,0,1,0,1,1.7554
25463050,0,0,0,0,0,0,1,0,1,1.7663
25463119,0,0,0,0,0,0,1,0,1,1.9435
25463188,0,0,0,0,0,1,1,0,1,1.7917
25463257,0,0,0,0,1,0,1,0,1,1.841
25463326,0,0,0,0,0,0,1,0,1,1.8223
25463395,0,0,0,0,0,0,1,0,1,1.9337
25463464,0,0,0,0,0,1,1,0,1,1.7443
25463533,0,0,0,0,1,0,1,0,1,1.827
25463602,0,0,0,0,0,0,1,0,1,1.775
25463671,0,0,0,0,0,0,1,0,1,1.8774
25463740,0,0,0,0,0,1,1,0,1,1.6471
25463809,0,0,0,0,1,0,1,0,1,1.7403
25463878,0,0,0,0,0,0,1,0,1,1.7244
25463947,0,0,0,0,0,0,1,0,1,1.847
25464016,0,0,0,0,0,1,1,0,1,1.6614
25464085,0,0,0,0,1,0,1,0,1,1.6981
25464154,0,0,0,0,0,0,1,0,1,1.6765
25464223,0,0,0,0,0,0,1,0,1,1.7876
25464292,0,0,0,0,0,1,1,0,1,1.5604
25464361,0,0,0,0,1,0,1,0,1,1.6417
25464430,0,0,0,0,0,0,1,0,1,1.6315
25464499,0,0,0,0,0,1,1,0,1,1.7796
25464568,0,0,0,0,0,0,1,0,1,1.5342
25464637,0,0,0,0,1,0,1,0,1,1.5824
25464706,0,0,0,0,0,0,1,0,1,1.6157
25464775,0,0,0,0,0,1,1,0,1,1.7596
25464844,0,0,0,0,0,0,1,1,1,1.5743
25464913,0,0,0,0,1,0,1,0,1,1.5998
25464982,0,0,0,0,0,1,1,0,1,1.5944
25465051,0,0,0,0,0,0,1,1,1,1.5613
25465120,0,0,0,0,0,0,1,0,1,1.5502
25465189,0,0,0,0,1,1,1,1,1,1.6405
25465258,0,0,0,0,0,0,1,0,1,1.6252
25465327,0,0,0,0,0,0,1,1,1,1.8008
25465396,0,0,0,0,0,0,1,1,1,1.6022
25465465,0,0,0,0,1,1,1,1,1,1.655
25465534,0,0,0,0,0,0,1,1,1,1.6542
25465603,0,0,0,0,0,0,1,1,1,1.8095
25465672,0,0,0,0,1,1,1,1,1,1.6193
25465741,0,0,0,0,0,0,1,1,1,1.6713
25465810,0,0,0,0,0,0,1,1,1,1.6827
25465879,1,1,0,0,1,0,1,1,1,1.8286
25465948,0,0,0,0,0,1,1,1,1,1.5751
25466017,0,0,0,0,0,0,1,1,1,1.684
25466086,0,0,0,0,1,0,1,1,1,1.6783
25466155,1,1,0,0,0,0,1,1,1,1.8149
25466224,1,1,0,0,1,1,1,1,1,1.6116
25466293,0,0,0,0,0,0,1,1,1,1.6902
25466362,0,0,0,0,0,0,1,1,1,1.7043
25466431,0,0,0,0,1,0,1,1,1,1.8731
25466500,1,1,0,0,0,1,1,1,1,1.6281
25466569,1,1,0,0,1,0,1,0,1,1.6512
25466638,1,1,0,0,0,0,1,1,1,1.6722
25466707,0,0,0,0,0,0,1,1,1,1.8515
25466776,0,0,0,0,0,1,1,0,1,1.6223
25466845,1,1,0,0,1,0,1,1,1,1.7118
25466914,1,1,0,0,0,0,1,0,1,1.686
25466983,0,0,0,0,0,0,1,1,1,1.8386
25467052,0,0,0,0,0,1,1,0,1,1.6332
25467121,0,0,0,0,1,0,1,1,1,1.7034
25467190,0,0,0,0,0,0,1,0,1,1.7231
25467259,0,0,0,0,0,0,1,0,1,1.913
25467328,0,0,0,0,0,1,1,0,1,1.6788
25467397,0,0,0,0,1,0,1,0,1,1.6977
25467466,0,0,0,0,0,0,1,0,1,1.7373
25467535,0,0,0,0,0,0,1,0,1,1.9127
25467604,0,0,0,0,0,1,1,0,1,1.7174
25467673,0,0,0,0,1,0,1,0,1,1.7202
25467742,0,0,0,0,0,0,1,0,1,1.7507
25467811,0,0,0,0,0,0,1,0,1,1.8909
25467880,0,0,0,0,0,1,1,0,1,1.6947
25467949,0,0,0,0,1,0,1,0,1,1.637
25468018,0,0,0,0,0,0,1,0,1,1.672
25468087,0,0,0,0,0,0,1,0,1,1.7767
25468156,0,0,0,0,0,1,1,0,1,0.19161
25468225,0,0,0,0,1,0,1,0,1,1.5988
25468294,0,0,0,0,0,0,1,0,1,1.6495
25468363,0,0,0,0,0,0,1,0,1,1.6037
25468432,0,0,0,0,0,1,1,0,1,1.7384
25468501,0,0,0,0,1,0,1,0,1,1.5217
25468570,0,0,0,0,0,0,1,0,1,1.5485
25468639,0,0,0,0,0,0,1,0,1,1.5791
25468708,0,0,0,0,0,1,1,0,1,1.7543
25468777,0,0,0,0,1,0,1,0,1,1.5516
25468846,0,0,0,0,0,0,1,0,1,1.5305
25468915,0,0,0,0,0,0,1,0,1,1.562
25468984,0,0,0,0,0,1,1,0,1,1.7526
25469053,0,0,0,0,1,0,1,0,1,1.5676
25469122,0,0,0,0,0,0,1,0,1,1.6123
25469191,0,0,0,0,0,0,1,0,1,1.58
25469260,0,0,0,0,0,1,1,1,1,1.7224
25469329,0,0,0,0,1,0,1,0,1,1.5515
25469398,0,0,0,0,0,0,1,0,1,1.5767
25469467,0,0,0,0,0,0,1,1,1,1.5713
25469536,0,0,0,0,0,1,1,0,1,1.7423
25469605,0,0,0,0,1,0,1,1,1,1.5597
25469674,0,0,0,0,0,0,1,0,1,1.5582
25469743,0,0,0,0,0,0,1,1,1,1.5723
25469812,0,0,0,0,0,1,1,1,1,1.7174
25469881,0,0,0,0,1,0,1,1,1,1.5166
25469950,0,0,0,0,0,0,1,1,1,1.5484
25470019,0,0,0,0,0,0,1,1,1,1.5764
25470088,0,0,0,0,1,1,1,1,1,1.7258
25470157,0,0,0,0,0,0,1,1,1,1.5539
25470226,0,0,0,0,0,0,1,1,1,1.5508
25470295,1,1,0,0,1,0,0,1,0,1.5606
25470364,0,0,0,0,0,1,0,1,0,1.7464
25470433,0,0,0,0,0,0,0,1,0,1.5829
25470502,0,0,0,0,1,0,0,1,0,1.583
25470571,1,1,0,0,0,0,0,1,0,1.5859
25470640,1,1,0,0,1,1,0,1,0,1.7408
25470709,0,0,0,0,0,0,0,1,0,1.5516
25470778,0,0,0,0,0,0,0,1,0,1.4019
25470847,0,0,0,0,1,0,0,1,0,1.611
25470916,1,1,0,0,0,1,0,1,0,1.7624
25470985,1,1,0,0,1,0,0,0,0,1.5567
25471054,1,1,0,0,0,0,0,1,0,1.5613
25471123,0,0,0,0,0,0,0,1,0,1.5662
25471192,0,0,0,0,0,1,0,0,0,1.7411
25471261,1,1,0,0,1,0,0,1,0,1.6073
25471330,1,1,0,0,0,0,0,0,0,1.6238
25471399,0,0,0,0,0,0,0,1,0,1.6426
25471468,0,0,0,0,0,1,0,0,0,1.8081
25471537,0,0,0,0,1,0,0,1,0,1.6311
25471606,0,0,0,0,0,0,0,0,0,1.6749
25471675,0,0,0,0,0,0,0,0,0,1.7065
25471744,0,0,0,0,0,1,0,0,0,1.8867
25471813,0,0,0,0,1,0,0,0,0,1.6995
25471882,0,0,0,0,0,0,0,0,0,1.7042
25471951,0,0,0,0,0,0,0,0,0,1.7181
25472020,0,0,0,0,0,1,0,0,0,1.9382
25472089,0,0,0,0,1,0,0,0,0,1.7758
25472158,0,0,0,0,0,0,0,0,0,1.7428
25472227,0,0,0,0,0,0,0,0,0,1.7382
25472296,0,0,0,0,0,1,0,0,0,1.894
25472365,0,0,0,0,1,0,0,0,0,1.6897
25472434,0,0,0,0,0,0,0,0,0,1.6853
25472503,0,0,0,0,0,0,0,0,0,1.6747
25472572,0,0,0,0,0,1,0,0,0,1.8165
25472641,0,0,0,0,1,0,0,0,0,1.5902
25472710,0,0,0,0,0,0,0,0,0,1.6033
25472779,0,0,0,0,0,0,0,0,0,1.6078
25472848,0,0,0,0,0,1,0,0,0,1.7569
25472917,0,0,0,0,1,0,0,0,0,1.5668
25472986,0,0,0,0,0,0,0,0,0,1.5431
25473055,0,0,0,0,0,0,0,0,0,1.5672
25473124,0,0,0,0,0,1,0,0,0,1.7291
25473193,0,0,0,0,1,0,0,0,0,1.5539
25473262,0,0,0,0,0,0,0,0,0,1.5482
25473331,0,0,0,0,0,0,0,0,0,1.5482
